,msg_id,user_name,user_order,season,episode_number,episode_title,quote_order,quote
281,281,Ross,44,1,1,Monica Gets A Roommate,281,Goodnight.
282,282,Monica,69,1,1,Monica Gets A Roommate,282,"See ya.... Waitwait, what's with you?"
283,283,Ross,45,1,1,Monica Gets A Roommate,283,I just grabbed a spoon. (Ross exits and Monica has no idea what that means.)
285,285,Joey,37,1,1,Monica Gets A Roommate,285,I can't believe what I'm hearing here.
286,286,Phoebe,16,1,1,Monica Gets A Roommate,286,(sings) I can't believe what I'm hearing here...
287,287,Monica,70,1,1,Monica Gets A Roommate,287,What? I-I said you had a-
288,288,Phoebe,17,1,1,Monica Gets A Roommate,288,(sings) What I said you had...
289,289,Monica,71,1,1,Monica Gets A Roommate,289,(to Phoebe) Would you stop?
290,290,Phoebe,18,1,1,Monica Gets A Roommate,290,"Oh, was I doing it again?"
292,292,Monica,72,1,1,Monica Gets A Roommate,292,"I said that you had a nice butt, it's just not a great butt."
293,293,Joey,38,1,1,Monica Gets A Roommate,293,"Oh, you wouldn't know a great butt if it came up and bit ya."
294,294,Ross,46,1,1,Monica Gets A Roommate,294,There's an image.
295,295,Rachel,45,1,1,Monica Gets A Roommate,295,(walks up with a pot of coffee) Would anybody like more coffee?
296,296,Chandler,36,1,1,Monica Gets A Roommate,296,"Did you make it, or are you just serving it?"
297,297,Rachel,46,1,1,Monica Gets A Roommate,297,I'm just serving it.
299,299,Chandler,37,1,1,Monica Gets A Roommate,299,"Kids, new dream... I'm in Las Vegas. (Rachel sits down to hear Chandler's dream.)"
301,301,Rachel,47,1,1,Monica Gets A Roommate,301,"Ugh. (To another customer that's leaving.) Excuse me, could you give this to that guy over there? (Hands him the coffee pot.) Go ahead. (He does so.) Thank you. (To the gang.) Sorry.  Okay, Las Vegas."
302,302,Chandler,38,1,1,Monica Gets A Roommate,302,"Okay, so, I'm in Las Vegas... I'm Liza Minelli-"
303,303,Monica,73,1,2,The Sonogram At The End,0,"What you guys don't understand is, for us, kissing is as important as any part of it."
304,304,Joey,39,1,2,The Sonogram At The End,1,"Yeah, right!.......Y'serious?"
305,305,Phoebe,19,1,2,The Sonogram At The End,2,"Oh, yeah!"
306,306,Rachel,48,1,2,The Sonogram At The End,3,Everything you need to know is in that first kiss.
307,307,Monica,74,1,2,The Sonogram At The End,4,Absolutely.
308,308,Chandler,39,1,2,The Sonogram At The End,5,"Yeah, I think for us, kissing is pretty much like an opening act, y'know? I mean it's like the stand-up comedian you have to sit through before Pink Floyd comes out."
309,309,Ross,47,1,2,The Sonogram At The End,6,"Yeah, and-and it's not that we don't like the comedian, it's that-that... that's not why we bought the ticket."
310,310,Chandler,40,1,2,The Sonogram At The End,7,"The problem is, though, after the concert's over, no matter how great the show was, you girls are always looking for the comedian again, y'know? I mean, we're in the car, we're fighting traffic... basically just trying to stay awake."
311,311,Rachel,49,1,2,The Sonogram At The End,8,"Yeah, well, word of advice: Bring back the comedian. Otherwise next time you're gonna find yourself sitting at home, listening to that album alone."
312,312,Joey,40,1,2,The Sonogram At The End,9,(pause)....Are we still talking about sex?
314,314,Ross,48,1,2,The Sonogram At The End,11,"No, it's good, it is good, it's just that- mm- doesn't she seem a little angry?"
316,316,Ross,49,1,2,The Sonogram At The End,13,Does she.
318,318,Ross,50,1,2,The Sonogram At The End,15,"Marsha, these are cave people. Okay? They have issues like 'Gee, that glacier's getting kinda close.' See?"
320,320,Ross,51,1,2,The Sonogram At The End,17,(trying to ignore her) No. No.
322,322,Ross,52,1,2,The Sonogram At The End,19,"Okay, okay, yes, it is. (waves) How about I'll, uh, catch up with you in the Ice Age."
323,323,Ross,53,1,2,The Sonogram At The End,20,Hi.
325,325,Ross,54,1,2,The Sonogram At The End,22,"You look great. I, uh... I hate that."
327,327,Ross,55,1,2,The Sonogram At The End,24,"Ah, well, in here, anyone who... stands erect... So what's new? Still, uh..."
329,329,Ross,56,1,2,The Sonogram At The End,26,"Well... you never know. How's, um.. how's the family?"
331,331,Ross,57,1,2,The Sonogram At The End,28,"Why- why are you here, Carol?"
333,333,Ross,58,1,2,The Sonogram At The End,30,Pregnant?!
334,334,Chandler,41,1,2,The Sonogram At The End,31,"Oh, I think this is the episode of Three's Company where there's some kind of misunderstanding."
335,335,Phoebe,20,1,2,The Sonogram At The End,32,...Then I've already seen this one! (Turns off the TV.)
336,336,Monica,75,1,2,The Sonogram At The End,33,(taking a drink from Joey) Are you through with that?
337,337,Joey,41,1,2,The Sonogram At The End,34,"Yeah, sorry, the swallowing slowed me down."
338,338,Monica,76,1,2,The Sonogram At The End,35,Whose little ball of paper is this?!
339,339,Chandler,42,1,2,The Sonogram At The End,36,"Oh, uh, that would be mine. See, I wrote a note to myself, and then I realised I didn't need it, so I balled it up and... (sees that Monica is glaring at him) ...now I wish I was dead."
340,340,Phoebe,21,1,2,The Sonogram At The End,37,"She's already fluffed that pillow... Monica, you know, you've already fluffed that- (Monica glares at her.) -but, it's fine!"
341,341,Monica,77,1,2,The Sonogram At The End,38,"Look , I'm sorry, guys, I just don't wanna give them any more ammunition than they already have."
342,342,Chandler,43,1,2,The Sonogram At The End,39,"Yes, and we all know how cruel a parent can be about the flatness of a child's pillow."
343,343,Phoebe,22,1,2,The Sonogram At The End,40,"Monica- Hi! Um, Monica, you're scaring me. I mean, you're like, you're like all chaotic and twirly. And not-not in a good way."
344,344,Joey,42,1,2,The Sonogram At The End,41,"Yeah, calm down. You don't see Ross getting all chaotic and twirly every time they come."
345,345,Monica,78,1,2,The Sonogram At The End,42,"That's because as far as my parents are concerned, Ross can do no wrong. Y'see, he's the Prince. Apparently they had some big ceremony before I was born."
346,346,Chandler,44,1,2,The Sonogram At The End,43,"(looking out the window) Ew, ew, ew, ew ew ew ew ew!"
347,347,Monica,79,1,2,The Sonogram At The End,44,What?
348,348,Chandler,45,1,2,The Sonogram At The End,45,Ugly Naked Guy got a Thighmaster!
350,350,Rachel,50,1,2,The Sonogram At The End,47,Has anybody seen my engagement ring?
351,351,Phoebe,23,1,2,The Sonogram At The End,48,"Yeah, it's beautiful."
352,352,Rachel,51,1,2,The Sonogram At The End,49,"Oh God, oh God, oh God oh God oh God oh God.... (Starts to look under the couch cushions.)"
353,353,Phoebe,24,1,2,The Sonogram At The End,50,"No, look, don't touch that!"
354,354,Rachel,52,1,2,The Sonogram At The End,51,"Oh, like I wasn't dreading tomorrow enough, having to give it back to him... 'Hi Barry! Remember me? I'm the girl in the veil who stomped on your heart in front of your entire family!' Oh God and now I'm gonna have to return the ring, without the ring, which makes it so much harder..."
355,355,Monica,80,1,2,The Sonogram At The End,52,"Easy Rach, we'll find it. (To all) Won't we!"
357,357,Joey,43,1,2,The Sonogram At The End,54,"Alright, when'd'ya have it on last?"
358,358,Phoebe,25,1,2,The Sonogram At The End,55,Doy! Probably right before she lost it!
359,359,Chandler,46,1,2,The Sonogram At The End,56,You don't get a lot of 'doy' these days...
360,360,Rachel,53,1,2,The Sonogram At The End,57,"I know I had it this morning, and I know I had it when I was in the kitchen with..."
361,361,Chandler,47,1,2,The Sonogram At The End,58,...Dinah?
362,362,Rachel,54,1,2,The Sonogram At The End,59,"(looks at the lasagne and realizes something) Ohhhhh, don't be mad..."
363,363,Monica,81,1,2,The Sonogram At The End,60,You didn't.
364,364,Rachel,55,1,2,The Sonogram At The End,61,"Oh, I am sorry..."
365,365,Monica,82,1,2,The Sonogram At The End,62,I gave you one job! (Starts to examin the lasagne through the bottom of the glass pan.)
366,366,Rachel,56,1,2,The Sonogram At The End,63,"Oh, but look how straight those noodles are!"
367,367,Chandler,48,1,2,The Sonogram At The End,64,"Now, Monica, you know that's not how you look for an engagement ring in a lasagne..."
368,368,Monica,83,1,2,The Sonogram At The End,65,(puts down the lasagne) I just... can't do it.
369,369,Chandler,49,1,2,The Sonogram At The End,66,Boys? We're going in.
370,370,Ross,59,1,2,The Sonogram At The End,67,(standing outside the door).....Hi.
371,371,Monica,84,1,2,The Sonogram At The End,68,Wow. That is not a happy hi.
372,372,Ross,60,1,2,The Sonogram At The End,69,Carol's pregnant.
373,373,Phoebe,26,1,2,The Sonogram At The End,70,(while everyone else is stunned) Ooh! I found it!
374,374,Monica,85,1,2,The Sonogram At The End,71,W-w-wh-... wha-... w-w-w-...
375,375,Ross,61,1,2,The Sonogram At The End,72,"Yeah. Do that for another two hours, you might be where I am right about now. (He enters.)"
376,376,Chandler,50,1,2,The Sonogram At The End,73,"Kinda puts that whole pillow thing in perspective, huh, Mon?"
377,377,Rachel,57,1,2,The Sonogram At The End,74,"Well now, how-how do you fit into this whole thing?"
378,378,Ross,62,1,2,The Sonogram At The End,75,"Well, Carol says she and Susan want me to be involved, but if I'm not comfortable with it, I don't have to be involved.. basically it's entirely up to me."
379,379,Phoebe,27,1,2,The Sonogram At The End,76,She is so great! I miss her.
380,380,Monica,86,1,2,The Sonogram At The End,77,What does she mean by 'involved'?
381,381,Chandler,51,1,2,The Sonogram At The End,78,"I mean presumably, the biggest part of your job is done."
382,382,Ross,63,1,2,The Sonogram At The End,79,"Anyway, they want me to go down to this- sonogram thing with them tomorrow."
383,383,Rachel,58,1,2,The Sonogram At The End,80,So what are you gonna do?
384,384,Ross,64,1,2,The Sonogram At The End,81,"I have no idea. No matter what I do, though, I'm still gonna be a father."
385,385,Joey,44,1,2,The Sonogram At The End,82,".....Well, this is still ruined, right?"
387,387,Monica,87,1,2,The Sonogram At The End,84,Curry.
389,389,Ross,65,1,2,The Sonogram At The End,86,"I- I think they're great! I, I really do."
392,392,Ross,66,1,2,The Sonogram At The End,89,"Aw, Mom..."
393,393,Monica,88,1,2,The Sonogram At The End,90,"I'm sorry, why is this girl going to call me?"
395,395,Monica,89,1,2,The Sonogram At The End,92,"No Mom, I don't have a restaurant, I work in a restaurant."
397,397,Monica,90,1,2,The Sonogram At The End,94,"Ross, could you come and help me with the spaghetti, please?"
398,398,Ross,67,1,2,The Sonogram At The End,95,Yeah. (They go to the kitchen.)
400,400,Monica,91,1,2,The Sonogram At The End,97,"I know this is going to sound unbelievably selfish, but, were you planning on bringing up the whole baby/lesbian thing? Because I think it might take some of the heat off me."
404,404,Monica,92,1,2,The Sonogram At The End,101,What's that supposed to mean?
406,406,Monica,93,1,2,The Sonogram At The End,103,No it's not.
410,410,Monica,94,1,2,The Sonogram At The End,107,"(trying desperately to change the subject) So, Ross, what's going on with you? Any stories? (Digs her elbow into his hand.) No news, no little anecdotes to share with the folks?"
411,411,Ross,68,1,2,The Sonogram At The End,108,"(pulls his hand away) Okay! Okay. (To his parents) Look, I, uh- I realise you guys have been wondering what exactly happened between Carol and me, and, so, well, here's the deal. Carol's a lesbian. She's living with a woman named Susan. She's pregnant with my child, and she and Susan are going to raise the baby."
414,414,Joey,45,1,2,The Sonogram At The End,111,"Your folks are really that bad, huh?"
415,415,Ross,69,1,2,The Sonogram At The End,112,"Well, y'know, these people are pros. They know what they're doing, they take their time, they get the job done."
416,416,Monica,95,1,2,The Sonogram At The End,113,"Boy, I know they say you can't change your parents,... boy, if you could- (To Ross) -I'd want yours."
417,417,Ross,70,1,2,The Sonogram At The End,114,Must pee. (Goes to pee.)
418,418,Phoebe,28,1,2,The Sonogram At The End,115,"Y'know, it's even worse when you're twins."
419,419,Rachel,59,1,2,The Sonogram At The End,116,You're twins?
420,420,Phoebe,29,1,2,The Sonogram At The End,117,"Yeah. We don't speak. She's like this high-powered, driven career type."
421,421,Chandler,52,1,2,The Sonogram At The End,118,What does she do?
422,422,Phoebe,30,1,2,The Sonogram At The End,119,She's a waitress.
423,423,Rachel,60,1,2,The Sonogram At The End,120,"All right, you guys, I kinda gotta clean up now. (They all start to leave.)"
424,424,Monica,96,1,2,The Sonogram At The End,121,"Chandler, you're an only child, right? You don't have any of this."
425,425,Chandler,53,1,2,The Sonogram At The End,122,"Well, no, although I did have an imaginary friend, who... my parents actually preferred."
426,426,Rachel,61,1,2,The Sonogram At The End,123,"The lights, please.."
427,427,Ross,71,1,2,The Sonogram At The End,124,...How long was I in there?
428,428,Rachel,62,1,2,The Sonogram At The End,125,I'm just cleaning up.
429,429,Ross,72,1,2,The Sonogram At The End,126,D'ya.. uh.. d'ya need any help?
430,430,Rachel,63,1,2,The Sonogram At The End,127,"Uh.. okay, sure! Thanks! (She hands him the broom and sits down.)"
431,431,Ross,73,1,2,The Sonogram At The End,128,"Anyway.. um.. (Starts to sweep.) So, you- uh- you nervous about Barry tomorrow?"
432,432,Rachel,64,1,2,The Sonogram At The End,129,Oh.. a little..
433,433,Ross,74,1,2,The Sonogram At The End,130,Mm-hmm..
434,434,Rachel,65,1,2,The Sonogram At The End,131,A lot.
435,435,Ross,75,1,2,The Sonogram At The End,132,Mm.
436,436,Rachel,66,1,2,The Sonogram At The End,133,"So, got any advice? Y'know, as someone who's recently been- dumped?"
437,437,Ross,76,1,2,The Sonogram At The End,134,"Well, you may wanna steer clear of the word 'dumped'. Chances are he's gonna be this, this broken shell of a man, y'know, so you should try not to look too terrific, I know it'll be hard. Or, y'know, uh, hey!, I'll go down there, and I'll give Barry back his ring, and you can go with Carol and Susan to the OB/GYN..."
438,438,Rachel,67,1,2,The Sonogram At The End,135,"Oh, you've got Carol tomorrow.. When did it get so complicated?"
439,439,Ross,77,1,2,The Sonogram At The End,136,Got me.
440,440,Rachel,68,1,2,The Sonogram At The End,137,Remember when we were in high school together?
441,441,Ross,78,1,2,The Sonogram At The End,138,Yeah.
442,442,Rachel,69,1,2,The Sonogram At The End,139,"I mean, didn't you think you were just gonna meet somone, fall in love- and that'd be it? (Ross gazes at her.) ..Ross?"
443,443,Ross,79,1,2,The Sonogram At The End,140,"Yes, yes!"
444,444,Rachel,70,1,2,The Sonogram At The End,141,"Oh! Man, I never thought I'd be here.. (She leans back onto his hand.)"
445,445,Ross,80,1,2,The Sonogram At The End,142,Me either... (He pulls up a stool so that he doesn't have to move his hand.)
446,446,Ross,81,1,2,The Sonogram At The End,143,"(entering) Sorry I'm late, I was stuck at work. There was this big dinosaur.. thing.. anyway."
449,449,Ross,82,1,2,The Sonogram At The End,146,How could I forget?
451,451,Ross,83,1,2,The Sonogram At The End,148,"(they shake hands) Hello, Susan. (To Carol) Good shake. Good shake. So, uh, we're just waiting for...?"
453,453,Ross,84,1,2,The Sonogram At The End,150,..Dr. Oberman. Okay. And is he-
455,455,Ross,85,1,2,The Sonogram At The End,152,"-she, of course, she- uh- familiar with our.. special situation?"
457,457,Ross,86,1,2,The Sonogram At The End,154,"Okay, that's great. (Susan gives her drink to Carol.) No, I'm- Oh."
459,459,Ross,87,1,2,The Sonogram At The End,156,"(picks up a surgical instrament and mimes a duck with it) Quack, quack.."
461,461,Rachel,71,1,2,The Sonogram At The End,158,Barry?
463,463,Rachel,72,1,2,The Sonogram At The End,160,(hesitates) Are you sure?
467,467,Rachel,73,1,2,The Sonogram At The End,164,I'm- uh- I'm okay... You look great!
